ID,text,source_type,subject,topic,keywords,chapter,title,,冊數,待辦備註
665,"游牧民族的特性即循環地或週期性「遷徙」，這種生活方式的形成目前尚未有定論，然而此種生活方式使其發展出異於定居農業社會的特色，如機動性、遷徙及騎射；由於其營生較農業聚落更仰賴自然環境，天候的變異有可能帶來種族滅絕，通常也無法自給自足，故貿易和掠奪亦為其生產行為之一環。在此生活樣態上，很難主張有所謂的遊牧「民族」，此一根據19世紀「民族國家」出現的政治定義之群體，故今亦多稱為「游牧民」。<br><br>【改寫自：""Nomadism."" Britannica Academic, Encyclopaedia Britannica, 30 Jan. 2009. academic.eb.com/levels/collegiate/article/nomadism/56052. Accessed 2 Oct. 2019。杉山正明（著），黃美蓉（譯），《大漠：遊牧民族的世界史》（臺北：廣場出版，2011），頁16～30】",teachers_book,商周,社會,"[游牧民族, 遷徙, 騎射, 貿易, 掠奪]",V.2/Ch.3/近代以前的人群移動與交流,游牧民族,,,
666,農耕與游牧民族的差異在於生產方式的不同，此一不同決定了他們的社會組織及集體面對問題的方式：<br><br>| | 農耕民族 | 游牧民族 |<br>| :--- | :--- | :--- |<br>| **經濟形態** | 重視土地價值，定居產食 | 重視牧場價值，逐水草而居（流動性） |<br>| **環境因素** | 中原地區：大河灌溉、適於耕種的土質、氣候分明 | 中國北部、西北部：廣大的草原，但氣候較極端，同時存在雪山與沙漠 |<br>| **氣候變遷** | 短期問題如酷寒暴暑，長期性變化如冰河期<br>定居生產的社會，容易制度化，以集體力量（國家力量）提出預先防範及事後補救的作法面對問題，如賑濟措施及糧倉設置 | 依賴牧場而非生產牧草，當牧場因極端氣候萎縮，游牧民族可能往南方遷移，同時也進行掠奪，掠奪在游牧社會也是一種具生產力的經濟行為 |<br>| **社會組織** | 在共同土地上，集體合作的謀生方式，形成安土重遷的心態，及繁複的人際禮俗 | 早期社會生產方式是適應環境而非改變環境，游牧活動更受氣候影響，加上其糧食儲存及合作條件較低，故其經濟具脆弱性 |<br><br>【改寫自：周作明，〈中國古代游牧文化與農耕文化之比較〉，收入《廣西民族研究》2（1998），頁70～73】,teachers_book,商周,社會,"[農耕民族, 游牧民族, 生產方式, 社會組織, 氣候變遷]",V.2/Ch.3/近代以前的人群移動與交流,游牧民族與農業民族的差異,,,
667,| 民族 | 匈奴 | 羯 | 鮮卑 | 烏桓（丸） |<br>| :--- | :--- | :--- | :--- | :--- |<br>| **概述** | 東漢中期時，北匈奴西遷，南匈奴內附居於朔方；於董卓之亂時，屯於河內 | 為匈奴別部，為漢時之「西胡」，其內徙約與匈奴同時（力羯、羌渠） | 匈奴敗後，其勢力轉強，但因其內徙時間及地點不同，轉化成各部鮮卑 | 東胡族<br>冒頓單于時攻破東胡，烏桓便屬匈奴，至漢武帝征服匈奴左部後，將烏桓遷至鄰近漢人之地，使之在軍事上監視匈奴行動 |<br>| **魏晉** | 曹操將匈奴分為五部，各部皆以屠各種（冒頓單于之後，為「貴種」）劉氏為帥 | 曹操分匈奴為五部，羌渠為匈奴左部 | 曹魏時期鮮卑與中原王朝的關係屬叛服不定；而內附之鮮卑人（仍由其部落管轄）的情形，很少載於史冊，難以得知 | 曹操征烏丸後，將整個族群遷入塞內，並以其中強壯者作為騎兵，稱為「三郡烏丸」 |<br><br>【改寫自：韓國磐，《魏晉南北朝史綱》（北京：人民出版社，1983），頁155。劉學銚，《五胡史論》（臺北：南天，2001），頁31～38。馬植杰，《三國史》（北京：人民出版社，1994），頁319～320，325～327】,teachers_book,魏晉南北朝,政治,"[匈奴, 羯, 鮮卑, 烏桓, 曹操]",V.2/Ch.3/近代以前的人群移動與交流,被納入魏晉政府的周邊民族,,,
668,| | 晉武帝年間 | 晉惠帝年間 |<br>| :--- | :--- | :--- |<br>| **提出者** | 郭欽 | 江統 |<br>| **背景** | 1. 兩漢以來，北方胡族入關居住，其居住範圍逐漸南移，且人口滋長<br>2. 胡漢之間，因語言不通、生活習慣的差異，加上大批胡族淪為漢人田客及奴僕，橫遭虐待又求助官府無門而屢生胡漢衝突 |<br>| **主張** | 主張將胡族移到關外 | 《徙戎論》：將關內約一百萬的胡人遷至塞外 |<br>| **結果** | 主張皆未被接受，民變不斷爆發，成為「五胡亂華」的背景原因之一 |<br><br>【改寫自：呂正理，《另眼看歷史：中、日、韓、台三千年》（臺北：遠流，2016），頁153～154。川本芳昭（著），李彥樺（譯），《中華的崩潰與擴大：魏晉南北朝》（臺北：臺灣商務，2018），頁68～69。馬植杰，《三國史》（北京：人民出版社，1994），頁318】,teachers_book,魏晉南北朝,政治,"[郭欽, 江統, 徙戎論, 胡族, 五胡亂華]",V.2/Ch.3/近代以前的人群移動與交流,郭欽與江統的主張,,,
669,晉惠帝年間，關西地區天災人禍不斷，當地人民便逐漸向漢中、四川地區流徙，並選出領袖李特。但官方以嚴厲的手段要求這些流民返回已然殘破的故鄉，造成李特在四川地區聚眾暴動，後其子攻破成都（304年）建立政權「大成」（漢、成漢）；此一變化鼓勵晉帝國內的流民暴動相繼出現，如江漢地區及魯、豫、鄂地區等等。儘管流民暴動皆受鎮壓而失敗，但在過程當中對帝國造成的損害及帝室政治鬥爭，成為胡族「亂華」的重要條件，匈奴劉淵之行動為其濫觴。<br><br>【改寫自：鄭佩鑫，〈西晉末年的流民起義〉，收入《歷史教學》1（1962），頁12～15】,teachers_book,魏晉南北朝,社會,"[流民, 李特, 成漢, 晉惠帝, 劉淵]",V.2/Ch.3/近代以前的人群移動與交流,四川流民集團,,,
670,五胡亂華的直接因素是「八王之亂」，除了胡族在中國內部定居時得到的不良待遇外，八王之亂造成晉室內部自相殘殺是導致「五胡亂華」的直接導火線。八王之亂的制度性問題為「封國制」，乃鑒於司馬氏篡奪曹魏政權之迅速乃因皇室過於孤立，封國制造成的國中之國的情況，一旦中央衰弱立刻給各宗室可趁之機；而晉惠帝太子司馬遹之死成為八王之亂的導火線——晉惠帝皇后賈氏原與趙王司馬倫合謀奪權的宮廷政變，因賈后謀殺太子為司馬倫所不滿，而藉口誅除賈后及其黨羽，諸王又以此為口實征討趙王，而將宮廷政變轉為宗室互殘，使胡族有可趁之機。<br><br>【改寫自：呂正理，《另眼看歷史：中、日、韓、台三千年》（臺北：遠流，2016），頁154～155。張鶴泉，《魏晉南北朝史：一個分裂與融合的時代》（臺北：三民，2010），頁96】,teachers_book,魏晉南北朝,政治,"[八王之亂, 五胡亂華, 封國制, 晉惠帝, 司馬倫]",V.2/Ch.3/近代以前的人群移動與交流,八王之亂,,,
671,| 國家 | 魏 | 蜀 | 吳 |<br>| :--- | :--- | :--- | :--- |<br>| **共同背景** | 1. 漢末因連年征戰，導致城市破壞，如長安、洛陽，及許多城市亦無法倖免<br>2. 與此同時發生的是人口流離與生產力低下（土地荒蕪），甚至退回了自然經濟——人口與經濟作為國家富強的兩個必要條件，是統治者必要鞏固的<br>3. 興辦屯田的位置，多為與鄰國接壤之處（需駐軍）、軍事重鎮及交通要道 |<br>| **原因** | 1. 發展農業<br>2. 解決軍糧問題 |<br>| **民屯** | 1. 屯田之田屬於國家，耕種者稱「屯田客」，其來源包含召募（多半仍具強迫性）及徙民<br>2. 名義上為自由民，但後期逐漸轉為依附民（人身自由受限） | 「務農積穀，閉關息民」為國家立場，並興修水利 | 孫吳位於適於屯墾的江南地區，所缺者為人力（屯田客、屯田卒），除南遷之流民、百越族外，還經常掠奪人口以為勞動力 |<br>| **軍屯** | 現役士兵屯田自食，「且耕且守」 | | |<br>| **其他** | 1. 評價：吳不如魏，蜀不如吳<br>2. 關於農業生產之史料留存較少，故詳細情況並不清楚 |<br><br>【改寫自：何茲全，《三國史：圖文本》（香港：商務印書館，2013），頁 120～133；148～150。馬植杰，《三國史》（北京：人民出版社，1994），頁 211、221～227、275～278、289～291。張鶴泉，《魏晉南北朝史：一個分裂與融合的時代》（臺北：三民，2010），頁 422、56～58】,teachers_book,魏晉南北朝,經濟,"[屯田, 屯田客, 軍屯, 魏, 吳]",V.2/Ch.3/近代以前的人群移動與交流,三國時期的開墾,,,
672,東晉政府設置僑州、郡本為一種政治上的過渡手段，且當東晉政權在江左立足、年久日深，北歸無望的情況下，基於國家治理的立場必須將此一情況「正常化」，其手段即稱「土斷」，共有四次：<br><br>| | 時間 | 主導者 | 重點 |<br>| :--- | :--- | :--- | :--- |<br>| **目的** | 減少北人之優惠，增加國家之賦稅、改善財政，及增加服役之人口 |<br>| **第一次** | 成帝咸和年間（326～334） | 文獻缺佚，內容不詳 |<br>| **第二次** | 成帝咸寧七年（341） | | 1. 取消流寓郡縣，將流民納入編戶<br>2. 戶口仍分黃籍（正式戶口）與白籍<br>（1）保留回復原籍之希望<br>（2）仍有毋須納稅服役之優惠 |<br>| **第三次** | 哀帝興寧二年（364） | 桓溫 | 1. 最為著名的一次，奠定日後北府兵之建立及北伐之基礎，又稱「庚戌土斷」<br>2. 取消白籍、取消北人免稅免役之優惠<br>3. 許多「隱戶」、「蔭戶」（部曲、佃客）從其所依附的貴冑家族中被清查出來，使國家財富大增 |<br>| **第四次** | 安帝義熙八、九年（413～414） | 劉裕 | 1. 全境嚴格執行，打擊豪強，增強中央控制力<br>2. 依界土斷，且「諸流寓郡縣，被併省」，南遷僑民以鄉里方式組織起來，原來對待南、北人不同調的控制趨於一致 |<br><br>【改寫自：鄭欽仁、吳慧蓮、呂春盛、張繼昊編著，《魏晉南北朝史》（臺北：里仁，2007），頁134～136。張鶴泉，《魏晉南北朝史：一個分裂與融合的時代》（臺北：三民，2010），頁130～132】,teachers_book,魏晉南北朝,政治,"[土斷, 僑州, 黃籍, 白籍, 桓溫]",V.2/Ch.3/近代以前的人群移動與交流,土斷,,,
673,八王之亂時期，即有南遷之考慮，而派遣瑯玡王司馬睿至南方布署，及至西晉滅亡後，司馬睿於江左稱帝，北方世家大族東渡投靠，然對此事引以為憾；由於南方士族向來不受晉室重視，亦對北來之人充滿敵意，稱其為「傖」（指粗野、鄙陋）；且因政治上一直無法獲得重視而發動了二次叛變，儘管皆以失敗收場，但也促使政府改變吳越士人的態度，加以籠絡，亦對叛變人士「撫之如舊」。<br><br>【改寫自：劉學銚，《五胡史論》（臺北：南天，2001），頁 226～227。洪衛中，《魏晉南北朝時期士人思想演變研究》（鄭州：鄭州大學出版社，2015），頁 89～90】,teachers_book,魏晉南北朝,政治,"[司馬睿, 士族, 吳姓, 傖, 籠絡]",V.2/Ch.3/近代以前的人群移動與交流,籠絡江南吳姓士族,,,
674,王導為東晉政權的穩定提出了方針，即「鎮之以靜，群情自安」，其實情即努力協調司馬氏皇族及南、北士族（及豪族）之間的矛盾，維持平衡，以便東晉能夠據江自保。政治上，「晉主有南面之尊，無總御之實，宰輔執政，政出多門，權去公家，遂成習俗」，說明了「王與馬，共天下」政治事實，以及「門閥專政」（世家貴冑共決政事，由皇帝決斷後施行）的政治運作，加上王導對於南方士族採取「收其賢人君子，與之圖事」的籠絡方針，形成了以北方士族為主體，南北士族共治的局面。<br><br>【改寫自：郭建、王志強，《滄桑分合：魏晉南北朝興衰啟示錄》（臺北：年輪文化，1998），頁189～194。川本芳昭（著），余曉潮（譯），《中華的崩潰與擴大：魏晉南北朝》（桂林：廣西師範大學出版社，2014），頁 109～111。張承宗等編，《六朝史》（江蘇：江蘇古籍出版社，1991），頁15～18】,teachers_book,魏晉南北朝,政治,"[王導, 司馬氏, 士族, 門閥專政, 王與馬共天下]",V.2/Ch.3/近代以前的人群移動與交流,東晉的政治局勢,,,
